TweetNo,Label,Target,Topic,Phrase,TweetText,clean_text,label
2846,NOT,,,,ברור שהרי כל פלסטיני שזורק אבנים נעצר ..אלעק https://t.co/gcpepzELn7,ברור שהרי כל פלסטיני שזורק אבנים נעצר אלעק,0
2847,NOT,,,,@lo_greisas @Orengerman @GivatayimRocks אוקיי מצאתי את זה ביוטיוב הולי שיט זה פשוט מושלם יצא רצח על השחקנים שלו ועל הקהל של הקבוצה ולמי שלא מכיר. שווה צפיה https://t.co/zZQdUtoszu,אוקיי מצאתי את זה ביוטיוב הולי שיט זה פשוט מושלם יצא רצח על השחקנים שלו ועל הקהל של הקבוצה ולמי שלא מכיר שווה צפיה,0
2848,NOT,,,,"@igal_malka @Shutup100000 לא, אתה בהחלט מאשים. רכב של עבריינים התהפך בזמן מרדף משטרתי ואתה שואל מי רצח.",לא אתה בהחלט מאשים רכב של עבריינים התהפך בזמן מרדף משטרתי ואתה שואל מי רצח,0
2849,NOT,,,,"@AdiVaknin6 אבל בדומים פלסטינים צריך לירות, נכון? עזבי, ראיתי שאת ממש רוצה לשבת לקפה עם מחבל יהודי. את אשכרה לא מצליחה לראות את הבעייתיות בהגדרות שלך?",אבל בדומים פלסטינים צריך לירות נכון עזבי ראיתי שאת ממש רוצה לשבת לקפה עם מחבל יהודי את אשכרה לא מצליחה לראות את הבעייתיות בהגדרות שלך,0
2850,NOT,,,,"בני באמת אתה רוצה להשוות ערבי לחרדי ? הערבי שהביא לנו , חומוס, קפה שחור מלכת יופי עובד בבתי חולים ובתי מרקחת ואפילו מייצג את המדינה , לעומת חרדי , שחרד מעצמו חרד על חיו משנורר פושט יד ורגל עושה מהומות והפגנות סודר כבישים ולובד שחורים , נו באמת בני https://t.co/uROtLumDT2",בני באמת אתה רוצה להשוות ערבי לחרדי הערבי שהביא לנו חומוס קפה שחור מלכת יופי עובד בבתי חולים ובתי מרקחת ואפילו מייצג את המדינה לעומת חרדי שחרד מעצמו חרד על חיו משנורר פושט יד ורגל עושה מהומות והפגנות סודר כבישים ולובד שחורים נו באמת בני,0
2851,NOT,,,,@donquixotit @yairlapid יהודי שנהרג במהלך מרדף משטרתי ( מדוע בכלל הוא ברח ? ) = רצח. ערבי שלא הרגו אותו בעת מרדף ( רק פצעו או רק גרוע מכל תפסו אותו ללא פגע ) = פשלה של הרודפים.,יהודי שנהרג במהלך מרדף משטרתי מדוע בכלל הוא ברח רצח ערבי שלא הרגו אותו בעת מרדף רק פצעו או רק גרוע מכל תפסו אותו ללא פגע פשלה של הרודפים,0
2852,NOT,,,,"@9GlsNDbK2oCBjDV @avribloch @YinonMagal עם כל הצער, נהרג. רצח זה בכוונת מכוון. לא יעלה על הדעת ששוטרים רצחו אותו. יש כאן רשלנות איומה מאין כמוה, צריכים לשלם את המחיר, אבל לא רצח.",עם כל הצער נהרג רצח זה בכוונת מכוון לא יעלה על הדעת ששוטרים רצחו אותו יש כאן רשלנות איומה מאין כמוה צריכים לשלם את המחיר אבל לא רצח,0
2853,hate,Leftists,politics,הימין,RT @galidalal: איך תמיד הימין רואה את האמת מול העיניים מזהיר את הציבור ובסוף תמיד יוצא צודק. אוסלו עזה גנץ,איך תמיד הימין רואה את האמת מול העיניים מזהיר את הציבור ובסוף תמיד יוצא צודק אוסלו עזה גנץ,1
2855,NOT,,,,"RT @arnonsegal1: לסיכום השבוע הזה: לא יורים במחבל ערבי שהשליך בקבוק תבערה, אבל מסתערים בנחישות שלא יודעת פשרה על רכבו של נער גבעות (שטרם בר…",לסיכום השבוע הזה לא יורים במחבל ערבי שהשליך בקבוק תבערה אבל מסתערים בנחישות שלא יודעת פשרה על רכבו של נער גבעות שטרם בר,0
2856,NOT,,,,"@YEHUDAYEL1113 @shiraaedri אם תחקור היטב תמצא שדעותיהם של אנשי רעמ לא שונות בהרבה , אם בכלל, מדעות שאר אנשי הרשימה המשותפת. עכשו , אם הממשלה של נתניהו יכלה להשקיע במגזר גם ככה, מדוע צריך להיות שר ערבי בממשלה בשביל זה? הממשלה אמורה לדאוג לכל האזרחים, לא לכל קבוצה יש ייצוג בממשלה.",אם תחקור היטב תמצא שדעותיהם של אנשי רעמ לא שונות בהרבה אם בכלל מדעות שאר אנשי הרשימה המשותפת עכשו אם הממשלה של נתניהו יכלה להשקיע במגזר גם ככה מדוע צריך להיות שר ערבי בממשלה בשביל זה הממשלה אמורה לדאוג לכל האזרחים לא לכל קבוצה יש ייצוג בממשלה,0
2857,NOT,,,,@yairlapid יאיר אנטישמי מזוהם מפגינים שלך בבלפור סטייל מחבלים מעזה. https://t.co/w5fucYivvU,יאיר אנטישמי מזוהם מפגינים שלך בבלפור סטייל מחבלים מעזה,0
2858,NOT,,,,"@AndrzejTurczyn Tak mówi Pan: Strzeż swego głosu od płaczu, a oczu od łez, bo twoja praca jest nagrodzona - wyrocznia Pana; כה אמר יהוה מנעי קולך מבכי ועיניך מדמעה כי יש שכר לפעלתך נאם יהוה ושבו מארץ אויב",כה אמר יהוה מנעי קולך מבכי ועיניך מדמעה כי יש שכר לפעלתך נאם יהוה ושבו מארץ אויב,0
2859,NOT,,,,"RT @JackyHugi: שתי התבטאויות בכל זאת: נסראללה מחבק את ערביי ישראל ואומר כי הם ""מצפים להשבת פלסטין מהים לנהר"", ועל הסכמי אברהם אומר כך (אפשר…",שתי התבטאויות בכל זאת נסראללה מחבק את ערביי ישראל ואומר כי הם מצפים להשבת פלסטין מהים לנהר ועל הסכמי אברהם אומר כך אפשר,0
2860,NOT,,,,@netanyahu @kerenassulin נו ימות המשיח.. הוא מרטווט אותה. היא בשיא שלה אין ספק,נו ימות המשיח הוא מרטווט אותה היא בשיא שלה אין ספק,0
2861,NOT,,,,@carmeldangor זו לא גבעה - אלא התנחלות לא חוקית על אדמה פלסטינית גנובה. כתבת צבע עם מוסיקה מרגשת לא תלבין את הפשעים הללו.,זו לא גבעה אלא התנחלות לא חוקית על אדמה פלסטינית גנובה כתבת צבע עם מוסיקה מרגשת לא תלבין את הפשעים הללו,0
2862,NOT,,,,"@ron_nili @shiraaedri לכן כתבתי: תלוי ברעם באשר לשר ערבי ודאגה למגזר זה נכון שמשלה -או כל גוף - אמור לדאוג לכולם אך כולנו בני אדם , ואם לא מביאים בעיה לפתחנו איננו מודעים לה שר מהמגזר מכיר את בעיות המגזר ויכול להציפן בצורה טובהה יותר עוד תופעה אנושית היא להיות קרובים לדומים לנו [דעות /עמדות וכד",לכן כתבתי תלוי ברעם באשר לשר ערבי ודאגה למגזר זה נכון שמשלה או כל גוף אמור לדאוג לכולם אך כולנו בני אדם ואם לא מביאים בעיה לפתחנו איננו מודעים לה שר מהמגזר מכיר את בעיות המגזר ויכול להציפן בצורה טובהה יותר עוד תופעה אנושית היא להיות קרובים לדומים לנו דעות עמדות וכד,0
2863,NOT,,,,"@semaJamesema @matan_huberman @nirohana1 @David_Amar1 זה הבעיה של כת ""רק לא ביבי"", אתם בטוחים שהוא רוצח או אנס בזמן שהתיק הכי כבד הוא סיקור אוהד (שהולך ומתפורר לכם מול העיניים). מרוב השנאה שלכם אתם מפספסים את כל ההישגים והטוב שקורה פה במדינה (זה הזמן להכניס את המצב הכלכלי בגלל מגפה עולמית- שכנראה ביבי אשם גם בה)",זה הבעיה של כת רק לא ביבי אתם בטוחים שהוא רוצח או אנס בזמן שהתיק הכי כבד הוא סיקור אוהד שהולך ומתפורר לכם מול העיניים מרוב השנאה שלכם אתם מפספסים את כל ההישגים והטוב שקורה פה במדינה זה הזמן להכניס את המצב הכלכלי בגלל מגפה עולמית שכנראה ביבי אשם גם בה,0
2864,NOT,,,,@yishaym @L_Volf @liran__tamari @ParisTelaviv75 קשקוש מחאה הפגנה מטרתם להביע להמחיש תמיכה או התנגדות לרעיון מה שאתה הגדרת הוא טרור ואלימות במינון נמוך אתה עברת רדיקליזה מדמוקרטיה לחוליגניזם,קשקוש מחאה הפגנה מטרתם להביע להמחיש תמיכה או התנגדות לרעיון מה שאתה הגדרת הוא טרור ואלימות במינון נמוך אתה עברת רדיקליזה מדמוקרטיה לחוליגניזם,0
2865,NOT,,,,"@omeraricha @netanyahu קהלים חדשים! שם המפתח להגדלה. ערבי ישראלי שמאמין בדרך נתניהו זה טוב. איזשהו גורם השפעה בעולמות הצעירים. כל המעורבים בפוליטיקה בדרך כזו או אחרת, כמה קולות הם כבר ימשכו? מישהו יצביע לליכוד פתאום כי דנון שם? הירש? ובלי להוריד מהוריד הוא תותח אבל צריך מיגנוט קהלים",קהלים חדשים שם המפתח להגדלה ערבי ישראלי שמאמין בדרך נתניהו זה טוב איזשהו גורם השפעה בעולמות הצעירים כל המעורבים בפוליטיקה בדרך כזו או אחרת כמה קולות הם כבר ימשכו מישהו יצביע לליכוד פתאום כי דנון שם הירש ובלי להוריד מהוריד הוא תותח אבל צריך מיגנוט קהלים,0
2866,hate,Leftists,occupation,כיבוש,"@ZigdonL @YosephHaddad @idanlandau אני כל פעם נדהם מחדש כמה השמאלנים הישראלים חולי נפש ואכולי שנאה עצמית שבלי שום בושה מאמצים את הטרמינולוגיה הפלשתינית על ""כיבוש"" עלק ושלילת זכויות אדם כשכל טיפש בגרוש יודע שבשטח A הפולשים הפלשתינים שולטים באופן מלא ורק זכות התנועה לתוך ישראל נמנעת מהם בשל החשש המוצדק מפיגועים",אני כל פעם נדהם מחדש כמה השמאלנים הישראלים חולי נפש ואכולי שנאה עצמית שבלי שום בושה מאמצים את הטרמינולוגיה הפלשתינית על כיבוש עלק ושלילת זכויות אדם כשכל טיפש בגרוש יודע שבשטח הפולשים הפלשתינים שולטים באופן מלא ורק זכות התנועה לתוך ישראל נמנעת מהם בשל החשש המוצדק מפיגועים,1
2867,Violence,muslims,religion,הורגים,"שליח האלוהים, יהי רצון שתפילתו ושלוםו של אלוהים עליו אמר: ""יהודי מעולם לא עזב מוסלמי אלא שהם הורגים אותו."" #CanYaman אורלי לוי",שליח האלוהים יהי רצון שתפילתו ושלוםו של אלוהים עליו אמר יהודי מעולם לא עזב מוסלמי אלא שהם הורגים אותו אורלי לוי,1
