TweetNo,Label,Target,Topic,Phrase,TweetText,clean_text,label
5045,NOT,,,,@EmilieMoatti @SherriPizza אל תשכחי שנוסף יאיר גולן ואז זה 6 והתוספת של יאיר יוצרת גם בעיה מגדרית(ובעית יצוג ערבי) כך שיהיה צורך בתיקונים ואז זה יכול להיות 7,אל תשכחי שנוסף יאיר גולן ואז זה והתוספת של יאיר יוצרת גם בעיה מגדריתובעית יצוג ערבי כך שיהיה צורך בתיקונים ואז זה יכול להיות,0
5046,NOT,,,,"@bezalelsm @sheffipaz @AvrahamiDoron אז אתה תומך באלימים שפורצים לגן ילדים, מאיימים ומטילים טרור ואימה על ילדים שלא מבינים מה חטאם? ספר לי שוב איך זה מסתדר עם התורה והיהדות שלך?",אז אתה תומך באלימים שפורצים לגן ילדים מאיימים ומטילים טרור ואימה על ילדים שלא מבינים מה חטאם ספר לי שוב איך זה מסתדר עם התורה והיהדות שלך,0
5047,NOT,Palestinians prisoners,,"רצח,מחבלים",@AidaTuma הם נמצאים בכלא על רצח . מחבלים ארורים צריך לחסן אותם אחרונים אחרי שנחסן את הכלבים שלנו ולגבות על החיסון .,הם נמצאים בכלא על רצח מחבלים ארורים צריך לחסן אותם אחרונים אחרי שנחסן את הכלבים שלנו ולגבות על החיסון,0
5048,NOT,Palestinians prisoners,,"רצח,מחבלים","@assafgibor @AmirOhana האסירים מהחמאס או כל אויב, הפרו את כל האמנות, אמנה ברבים, אז עכשיו שהם בכלא הישראלי אוכלים שותים לומדים, בקיצור עושים חיים, על חשבוננו, גם צריך לחשוב על אמנה לחסן אותם? באמת אין גבול לחוצפה!!!!!",האסירים מהחמאס או כל אויב הפרו את כל האמנות אמנה ברבים אז עכשיו שהם בכלא הישראלי אוכלים שותים לומדים בקיצור עושים חיים על חשבוננו גם צריך לחשוב על אמנה לחסן אותם באמת אין גבול לחוצפה,0
5049,NOT,,,,"דעה לא פופולרית: יגאל עמיר הורשע ברצח, ושחרורו צריך להישקל כמו של כל רוצח אחר.",דעה לא פופולרית יגאל עמיר הורשע ברצח ושחרורו צריך להישקל כמו של כל רוצח אחר,0
5050,NOT,,,,"חמאס והג'יהאד גייסו את הזרועות הצבאיות בעזה להשתתף בתרגיל המשולב שייפתח הבוקר (10:00) ויימשך עד הערב, וצפוי לכלול גם שיגורי רקטות לים. השם שניתן תרגיל הוא ""עמוד התווך החזק"". פעילי הזרוע הצבאית של חמאס וארגונים אחרים כבר החלו להתפרס הבוקר ברחבי הרצועה, והים נסגר לתנועת דייגים. &gt;&gt;",חמאס והגיהאד גייסו את הזרועות הצבאיות בעזה להשתתף בתרגיל המשולב שייפתח הבוקר ויימשך עד הערב וצפוי לכלול גם שיגורי רקטות לים השם שניתן תרגיל הוא עמוד התווך החזק פעילי הזרוע הצבאית של חמאס וארגונים אחרים כבר החלו להתפרס הבוקר ברחבי הרצועה והים נסגר לתנועת דייגים,0
5051,NOT,,,,"אתמול נתלו ברצועת עזה שלטים עם תמונתו של מפקד כוח קודס במשמרות המהפכה לשעבר, קאסם סולימאני, שחוסל בתחילת השנה. באחד השלטים, הוצבה לצד תמונתו גם תמונת בכיר הג'יהאד האסלאמי בהאא אבו אלעטא שחוסל בעזה כחודשיים קודם לכן.",אתמול נתלו ברצועת עזה שלטים עם תמונתו של מפקד כוח קודס במשמרות המהפכה לשעבר קאסם סולימאני שחוסל בתחילת השנה באחד השלטים הוצבה לצד תמונתו גם תמונת בכיר הגיהאד האסלאמי בהאא אבו אלעטא שחוסל בעזה כחודשיים קודם לכן,0
5052,NOT,,,,"@ShemuelMeir הפייקים בטוויטר ובפייסבוק לא מזיזים לאף אחד. הבעיה המרכזית היא השקרים של דוברי המשטר ושריו, שמתפרסמים בתקשורת הממסדית... אבל בזה אין כל כוונה לטפל. הרי הגענו למצב שדוברי חמאס יותר אמינים מדו""צ!",הפייקים בטוויטר ובפייסבוק לא מזיזים לאף אחד הבעיה המרכזית היא השקרים של דוברי המשטר ושריו שמתפרסמים בתקשורת הממסדית אבל בזה אין כל כוונה לטפל הרי הגענו למצב שדוברי חמאס יותר אמינים מדוצ,0
5053,NOT,,,,"@bezalelsm @sheffipaz @AvrahamiDoron בצלאל צא שנייה מתבנית הגזען המשיחי, צא מהקופסה ותוציא את האנרגיה על מציאת פתרון, לא לשרוף את המועדון",בצלאל צא שנייה מתבנית הגזען המשיחי צא מהקופסה ותוציא את האנרגיה על מציאת פתרון לא לשרוף את המועדון,0
5054,NOT,UNT,,לשרוף,@ido_elkabetz @Alonzvulun תאר לך שהניסנובים היו יוזמים הפקה של סרט מלחמה 2. לא היית הולך לשרוף להם את הביצים מעצבים?,תאר לך שהניסנובים היו יוזמים הפקה של סרט מלחמה לא היית הולך לשרוף להם את הביצים מעצבים,0
5055,NOT,,,,מי שהורשע ברצחhttps:/ רבין. רוצח רבין מסתובב עדיין חופשי./www.maariv.co.il/news/law/Article-811475,מי שהורשע ברצח רבין רוצח רבין מסתובב עדיין חופשי,0
5056,NOT,,,,"לבקשת המשטרה, שופט אסר לדווח על ממצאי חקירת חשד לנסיון רצח #משטרת_הצווים https://t.co/NPhtYYxsQB https://t.co/MMxaua0eSU",לבקשת המשטרה שופט אסר לדווח על ממצאי חקירת חשד לנסיון רצח,0
5057,NOT,,,,@Leah_Lev_ הוא אמנם ירה אך לו רצח!!,הוא אמנם ירה אך לו רצח,0
5058,NOT,,,,"חובה להעלות את ביבי למשפט על משטרה שנתיים ללא מפכל ,100 רציחות בשנה מגזר ערבי ,לוד הפכה לקולניות שיקיגיוית רצח, הקמת יחידת1000 לוחמים קרביים למיגור הפשע באגרסיביות היא צו שעה ,בזמן שאנו רואים תקציבים של מיליארדים טסים למקומות לא הכרחיים ! ביבי חייב לעוף ! https://t.co/5OTq1xy6qq",חובה להעלות את ביבי למשפט על משטרה שנתיים ללא מפכל רציחות בשנה מגזר ערבי לוד הפכה לקולניות שיקיגיוית רצח הקמת יחידת לוחמים קרביים למיגור הפשע באגרסיביות היא צו שעה בזמן שאנו רואים תקציבים של מיליארדים טסים למקומות לא הכרחיים ביבי חייב לעוף,0
5059,NOT,,,,"@yarivop שזה מחבל ערבי, המתנחלים אשמים. ששוטרים הורגים, זה הרבנים אשמים.",שזה מחבל ערבי המתנחלים אשמים ששוטרים הורגים זה הרבנים אשמים,0
5060,NOT,Hasan Nasrallah,,ימח שימה,@NitzanHorowitz לאן המדינה הזו הולכת ואללה באמא של נסראללה שמתה ימח שימה אתם האשכנזים מכרתם אותנו לאבדון למה באתם לארץ למה היה עדיף תשארו באירופה בשואה המסריחה שיצרתם,לאן המדינה הזו הולכת ואללה באמא של נסראללה שמתה ימח שימה אתם האשכנזים מכרתם אותנו לאבדון למה באתם לארץ למה היה עדיף תשארו באירופה בשואה המסריחה שיצרתם,0
5061,NOT,,,,"@GadB42784795 @ariana_melamed נאצים? ומה עם בנאדם שעבר על עבירות מס או נאשם על שימוש בסמים? יש הרבה אסירים, לא כל אחד הוא נאצי רוצח נבזי.",נאצים ומה עם בנאדם שעבר על עבירות מס או נאשם על שימוש בסמים יש הרבה אסירים לא כל אחד הוא נאצי רוצח נבזי,0
5062,NOT,,,,"ועוד בעניין עוזי דיין; מי שפתח את סכר ההסתה ההשמצות והדיבה שמאפשר להגיד על היריב שלך כל דבר, החל מסוטה מין, פדופיל וכלה ב""תומכי טרור"" על הרשימה המשותפת, זה רה""מ נתניהו. אז מה זה מפתיע שנאמניו העלובים מקרב חברי הכנסת בליכוד מאמצים את אותן שיטות. הדג מסריח מהראש",ועוד בעניין עוזי דיין מי שפתח את סכר ההסתה ההשמצות והדיבה שמאפשר להגיד על היריב שלך כל דבר החל מסוטה מין פדופיל וכלה בתומכי טרור על הרשימה המשותפת זה רהמ נתניהו אז מה זה מפתיע שנאמניו העלובים מקרב חברי הכנסת בליכוד מאמצים את אותן שיטות הדג מסריח מהראש,0
5063,NOT,,,,"טורקיה: לא פחות מ-35 עיראקים נעצרו באנקרה בחשד לחברות בארגון המדינה האסלאמית (דאעש), במסגרת מבצע של סוכנות הביון MiT והמשטרה 🇹🇷🇮🇶 #Türkiye #Turkey #العراق @RTErdogan @suleymansoylu @IsraelHayomHeb",טורקיה לא פחות מ עיראקים נעצרו באנקרה בחשד לחברות בארגון המדינה האסלאמית דאעש במסגרת מבצע של סוכנות הביון והמשטרה,0
5064,NOT,,,,"בתקופת הסגר והפסקת המשלוחים המליץ שר הפנים מוחמד פהמי לנשים הלבנוניות להיכנס למטבח ולבשל למשפחתן. אתמול הוא קיבל הזדמנות לחזור בו אבל לא ניצל אותה. הוא גם טען שאשה לא יכולה להיות שרת פנים במדינה כמו לבנון שבה יש ""תרבות אחרת"" https://t.co/BBHFOTXp2P",בתקופת הסגר והפסקת המשלוחים המליץ שר הפנים מוחמד פהמי לנשים הלבנוניות להיכנס למטבח ולבשל למשפחתן אתמול הוא קיבל הזדמנות לחזור בו אבל לא ניצל אותה הוא גם טען שאשה לא יכולה להיות שרת פנים במדינה כמו לבנון שבה יש תרבות אחרת,0
5065,NOT,Arab,,טרור,"@bezalelsm @sheffipaz @AvrahamiDoron אמור מעכשיו: יש טרור ערבי, ויש טרור שאני תומך בו.",אמור מעכשיו יש טרור ערבי ויש טרור שאני תומך בו,0
5066,NOT,haaretz,,לעזאזל,מה לעזאזל. הארץ התחילו לפרסם תוכן אנטי ציוני באנגלית!?! רוטב : https://t.co/xskcGkvcTQ https://t.co/89TdVSyAKs,מה לעזאזל הארץ התחילו לפרסם תוכן אנטי ציוני באנגלית רוטב,0
5067,NOT,,,,"@liberallikudnik אלו לא עובדות. מדובר בפראי אדם שנהגו מול התנועה וסיכנו חיי אדם במעשי טרור והתפרעות על הכביש. הימין הקיצוני יביא למפלת הימין בבחירות הקרבות בגלל תמיכתו שפורעי חוק אלו. וכמובן, יש לחקור את המראה עד למיצוי האמת.",אלו לא עובדות מדובר בפראי אדם שנהגו מול התנועה וסיכנו חיי אדם במעשי טרור והתפרעות על הכביש הימין הקיצוני יביא למפלת הימין בבחירות הקרבות בגלל תמיכתו שפורעי חוק אלו וכמובן יש לחקור את המראה עד למיצוי האמת,0
